DM_EVENT.date_ops_start,DM_ACTIVITY.activity_code,DM_ACTIVITY.activity_memo,LOSS_CIRCULATION
26/04/2014,GN1A,"circulate bottom up meanwhile reciprocating the string with 1000 lpm, 1750 psi, 50 rpm, 6-7 kft-lbs. no losses.",0.0
26/04/2014,F3,"pump tandem pill (3.2 m3 low vis and 4.8 m3 hi den). circulate hole clean until pill out and perform pump off test. continue circulate hole clean and condition mud meanwhile reciprocating the string with 950 lpm, 2600 psi, 100 rpm, 9-10 kft-lbs. no losses. - bottom up sample 50% sand, 50% clay, bg = 0.3%, pump off gas = 0.36%. - hole size from tandem pill = 6.53"", observe 10% fine cutting increase once pill on surface.",0.0
26/04/2014,F3,"continue circulate hole clean until pill out on surface by stage pump up to 1100 lpm, 2720 psi, 20 rpm, 4 kft-lbs. no losses. note: install ps-21 slip while circulating, , observe 10% fine cutting increase once pill on surface.",0.0
26/04/2014,F1,"continue drilling 6-1/8"" directional hole (motor/mwd/gr-res/neu-dens) from 3100 m to 3203 mmd/ 2391 mtvd with 1.15 sg nabm (well td). bhct 150.0 ?c. bg 0.3%, max gas 0.61% @ 3107mmd/ 2317.8 mtvd. rotate: 287 m/ 7.42 hrs. avg rop 38.68 m/hr. rotate: wob 5-10 klbs, 950 lpm, 2900-3400 psi, 90 rpm. tq off/ on 8-10 / 10-11 kft-lbs. p/u wt 224 klbs, s/o wt 132 klbs, rot wt 167 klbs. - top of fm0: 3140mmd/ 2342.8mtvd(plan 3086mmd/ 2287.5mtvd): 40-90% cly, 10-60 sst. - attempt to increase flow rate to 1000 lpm while drilling to get good quality neutron density real time data_ neg.  - last survey at 2871.2 m: 44.6 incl, 11.18 azi, 0.27 m above, 2.22 m right from plan well path. - no downhole losses/gain observed while drilling. - back ream the hole every sliding drilled and last 5 stands before td. - inject propane at last connection before td, avg hole size: first 6.52"", peak = 6.63"".",0.0
26/04/2014,F1,"drill 6-1/8"" directional hole (motor/mwd/gr-res/neu-dens) from 2123 m to 2916 mmd/ 2178.8 mtvd with 1.15 sg nabm. bhct 136.5 ?c. bg 0.4%, max gas 3.0% @ 2425mmd/ 1832.5 mtvd. rotate: 708 m/ 13.12 hrs. avg rop 53.96 m/hr. rotate: wob 5-8 klbs, 950-1100 lpm, 2900-3400 psi, 100-90 rpm. tq off/ on 5-7 / 7-10 kft-lbs. slide: 85 m/ 2.94 hrs. avg rop 28.9 m/hr. slide: wob 4-5 klbs, 950-1100 lpm, 2850-3000 psi. p/u wt 219 klbs, s/o wt 130 klbs, rot wt 162 klbs. - top of fm1 2220 mmd/ 1689.9 mtvd (plan 2300mmd/ 1741.7mtvd): 20-100% cly, tr-80 sst. - last survey at 2871.2 m: 44.6 incl, 11.18 azi, 0.27 m above, 2.22 m right from plan well path. - no downhole losses/gain observed while drilling, back ream the hole every sliding drilled. - pump tandem pill (3.2 m3 low vis and 4.8 m3 hi den) at 2400.0 mmd and 2800 mmd, observe 15-20% cutting on shakers once pill on surface. - average hole size from tandem pill = 6.51"" and 6.6"". - take scr at 2254mmd/ 1714mtvd; mp#2, 10/230, 20/600, 30/1050 (spm/psi), mp#3, 10/250, 20/580, 30/1050 (spm/psi). - take scr at 2800mmd/ 2096.2mtvd; mp#2, 10/400, 20/700, 30/1200 (spm/psi), mp#3, 10/420, 20/730, 30/1200 (spm/psi).  00:00-06:00 hrs operation ====================== continue drilling 6-1/8"" directional hole (motor/mwd/gr-res/neu-dens) from 2916 m to 3100 mmd/ 2312mtvd with 1.15 sg nabm. bhct 145 ?c. bg 0.3%, max gas 0.44% @ 2999mmd/ 2238.86 mtvd, no losses. - last survey at 3044.5 m: 43.53 incl, 12.43 azi, 3.34 m below, 6.28 m right from plan well path.",0.0
26/04/2014,GN1A,pooh srft logging tools from 2148 m to surface. break out and l/d srft logging tools. note: no loss/gain observed while perform wireline logging.,0.0
26/04/2014,C2,"circulate bottom up prior to perform cement job by stage pump up to 1100 lpm, 765 psi. observe loss rate 1.7 m3/hr_ reduce flow rate 950 lpm, 530 psi_ no losses. max gas 4.63%.  note: offline: l/d circulating tool from tds, and change out tds saver sub and tds bails. calibrate tds compensator.",0.0
26/04/2014,C2,"drop top plug. displace with 0.8 m3 of 1.03 sg sw. switch to rig pump ( pump eff 97%). displace cement with 37.86 m3 of 1.03 sg sw with 700 - 300 lpm, 800-1400 psi. bump plug at 1713 stoke, 1400 psi (cal 820 psi). cip @ 23:15 hrs. pressure test casing by cement unit to 3800 psi for 10 mins_ok. bleed off pressure and check float holding_ ok. estimated toc by volumetric @ 610 mmd (plan toc @ 600 mmd).  note: 3 bbl losses during cement job. observe trace of cement on surface at 1700 strokes, dump.",0.4769619
26/04/2014,P4F,"m/u circulating swedge and surface line. stage up pump to 1000 lpm and circulate bottoms up whilst reciprocating string until gas down and mud condition (1000 lpm, 2375 psi), no losses, bg 0.2%, max gas 2.3%",0.0
26/04/2014,P4F,"continue rih 2-7/8"" completion with 2-7/8"" 6.4# l80 13cr jfe bear from 2419 m to dhsv level at 3030 m. no losses, avg running speed 21-23 jts/hr.",0.0
26/04/2014,P4F,"m/u circulating swedge and surface line. confirm all line up. break circulation stage pump up to 700 lpm, 1500 psi, no losses. l/d same.",0.0
26/04/2014,P4F,"rih and land tubing with 25 klbs string weight to 3196.5 m (p/u 135 klbs, s/o 97 klbs). pressure test hanger seal to 5000 psi/5 min. expand lock ring. pull test 10 klbs above p/u weight. re-test hanger seal 5000 psi/10 min.  note: fs at 3196.5 mmd/ 2385.7mtvd, fc at 3194.8 m, dhsv at 160.8 m.  total run 79 jts of 2-7/8"" tubing 6.4# cs l80 tpcq r3 (2 joints damaged, total 81 jts used) and 171 jts of 2-7/8"" tubing 6.4# 13cr l80 jfe bear r3 + 5 jts of cs l80 tpcq pups + 2 jts of 13cr l80 jfe bear pups + 1 dhsv + 1 float shoe + 1 float collar. - no loss/gain observed while running completion.",0.0
26/04/2014,CN7,"observe false reading on port aft crane sheave weigth indicator, change out sensor. whilst continue to l/d riser c/w wellhead adaptor on platform with bop crane and circulate prior to completion cement job on at-25-r.  note: unable to use port aft crane to l/d equipment on platform and pick up catwalk for skidding.  ** rig release from at-25-r to at-25-p on 19-jun-14 at 16:00 hrs ** 10.34 days vs 9.75 days afe.  +++offline operations+++ 14:30 - 15:15 hrs prepare wellhead. retrieve bpv. n/u cement bonnet and test connections, ok. n/u cement head and line. line up to rig pump. 15:15 - 16:45 hrs circulate and condition mud prior to perform cement job until gas down and temperature stabilize by stage pump up to 890 lpm, 2150 psi, max gas 4.88%, final temp 66 ?c. no losses. mw in/out 1.15 sg. 16:45 - 17:30 hrs rig pump 32.59 m3 of 1.35 sg mcs-gs spacer with 700 lpm, 1200-1650 psi. 17:30 - 19:15 hrs line up to cement unit. pressure test line to 250/5000 psi. mix and pump 32.05 m3 of 1.68 sg single slurry. flush line with 3.2 m3 of sw and 0.48 m3 of 1.03 sg retarded kcl brine (use 6.55"" oh for calculation). 19:15 - 19:45 hrs drop plug. displace with 0.79 m3 of 1.03 sg retarded kcl brine, 7.97 m3 of 0.77 sg base oil and 0.79 m3 of retarded brine (total 9.55 m3). bump plug with 320 lpm and final pumping pressure 2750 psi. pressure test tubing to 4000 psi. cip at 19:40 hrs. note: exercise dhsv several times while displacing cement, no losses during cement job. 19:45 - 20:15 hrs perform inflow test 2000/1000 psi for 15 min. bleed off, fluid flow back 0.32 m3. check float holding. est/ plan toc at 997/ 1310 m from volumetric, pure spacer return 15.74 m3.",0.0
26/04/2014,F1,"drill 6-1/8"" directional hole (motor/mwd/gr-res/neu-dens) from 2016 m to 2123 mmd/ 1621 mtvd with 1.15 sg nabm. bhct 103.5 ?c. bg 0.4%, max gas 1.06% @ 2049.5mmd/ 1564.16 mtvd. rotate: 71.5 m/ 0.91 hrs. avg rop 78.57 m/hr. rotate: wob 5-8 klbs, 1100 lpm, 2900-3000 psi, 100 rpm. tq off/ on 7-9 / 6-8 kft-lbs. slide: 38.5 m/ 1.74 hrs. avg rop 22.13 m/hr. slide: wob 4-5 klbs, 1100 lpm, 2850-2900 psi. p/u wt 170 klbs, s/o wt 123 klbs, rot wt 130 klbs. formation: - top of 2a: 2040 mmd/ 1557.2 mtvd (plan 2033mmd/ 1549mtvd): 70-100% cly, tr-30% sst. - last survey at 2092.5 m: 40.76 incl, 34.93 azi, 2.51 m below, 1.57 m right from plan well path. - no downhole losses/gain observed while drilling. - maintain rop below 100 m/hr for real time logging data. - back ream the hole every sliding drilled.  00:00-06:00 hrs continue drilling 6-1/8"" directional hole (motor/mwd/gr-res/neu-dens) from 2123 m to 2290 mmd/ 1735mtvd with 1.15 sg nabm. bhct 111.0 ?c. bg 0.4%, max gas 1.29% @ 2138mmd/ 1630.8 mtvd. formation: - top of fm1 2220 mmd/ 1689.9 mtvd (plan 2300mmd/ 1741.7mtvd): 100% cly, tr sst. - last survey at 2236.1 m: 46.19 incl, 17.1 azi, 3.53 m below, 2.46 m right from plan well path. - no downhole losses/gain observed while drilling. - maintain rop below 100 m/hr for real time logging data. - back ream the hole every sliding drilled. - take scr at 2254mmd/ 1714mtvd; mp#2, 10/230, 20/600, 30/1050 (spm/psi), mp#3, 10/250, 20/580, 30/1050 (spm/psi).",0.0
26/04/2014,F2B,"rih 6-1/8"" bha from 300 m to 1940 m with xy-racker. wash down from 1940 m to tag toc at 1979 m, 5 klbs wob (400 lpm, 500 psi). line up to displace 1.15 sg nabm. note: - no gain/loss observed during tripping in.           - fill up drill string every 20 stands.",0.0
26/04/2014,P4F,"hold pjsm. p/u shoe joint, check floats_ ok. rih 2-7/8"" completion with 2-7/8"" 6.4# l80 cs tpcq to 990 m. continue rih with 2-7/8"" 6.4# l80 13cr jfe bear to 2004 m (inside 7"" shoe). avg 20-21 jts/hr. no losses. break circulation (700 lpm, 950 psi). note: hold pre-spud meeting for 2nd batch drilling with all relevant crews and service company @ 19:00 hrs.",0.0
26/04/2014,P4F,"continue to rih 2-7/8"" completion with 2-7/8"" 6.4# l80 13cr jfe bear from 7"" casing shoe to 2419 m. no losses. avg running speed 21-23 jts/hr.  00:00 - 06:00 hrs operation ======================= 00:00 - 02:30 hrs continue to rih 2-7/8"" completion with 2-7/8"" 6.4# l80 13cr jfe bear from 2419 m to dhsv level at 3030 m. no losses. avg running speed 21-23 jts/hr. 02:30 - 04:15 hrs m/u circulating swedge and surface line. stage up pump to 1000 lpm and circulate bottoms up whilst reciprocating string until gas down and mud condition (1000 lpm, 2375 psi), no losses, bg 0.2%, max gas 2.3% 04:15 - 04:45 hrs m/u dhsv. install 1/4"" control line. pressure test to 7500 psi for 10 min. 04:45 - 06:00 hrs continue rih 2-7/8"" completion with 6500 psi in control line from 3030 m to 3166 m.",0.0
26/04/2014,F1,"continue drilling 8-1/2"" directional hole (mwd/motor) from 1882 m to 2013 mmd/ 1535.52 mtvd with 1.12 sg wbm (section td).  bg 0.3%, gas peak 3.31% @ 1905 mmd/ 1451.62 mtvd, bhct 62?c. rotate: wob 10-15 klbs, 2500-3000 lpm, 1100-2400 psi, 100 rpm, tq on/ off 14-15/ 10 kft-lbs slide: wob 10-15 klbs, 2500-3000 lpm, 1100-2200 psi p/u 230 klbs, s/o 144 kbls, rot 170 klbs rotate 375 m/ 3.12 hrs, avg rop 120.19 m/hr. slide 131 m/ 3.57 hrs, avg rop 36.69 m/hr. formation - top of 2b 1900 mmd/ 1463.6 mtvd: cly 40-100%, sst tr-60% note: - pump 6.4 m3 of hi-vis sweep every 3 stands from 1000 mmd.          - projection at td 2013 mmd/ 1535.52 mtvd: 38.68 incl, 49.46 azi, 0.96 m above and 1.35 m right from plan.          - drop carbide at last connection before td, average hole size from carbide 11.91 "" first and 12.65"" peak.          - dynamic loss rate 6.4 m3/hr with 3000 lpm and 4 m3/hr with 2800 lpm.          - back ream after every stands drilled until reach td.",0.0
26/04/2014,F3,"circulate bottom up meanwhile reciprocating the string with 2400 lpm, 1400 psi, 60 rpm, 10-12 kft-lbs. orient tools face and rih 8-1/2"" directional bha to below transition zone at 1907 m_ no hole restriction observed (transition zone at 1882 m). note: dynamic loss rate 2.07 m3/hr with 2400 lpm.",0.0
26/04/2014,F3,"rack back 1 stand. displace well with 1.12 sg wbm. observed trend of hole packing off. stationary and rotate string while circulate and condition mud till wbm all around and hole clean with 3000 lpm, 2300 psi, 90 rpm, 10-14 kft-lb. note:  - average hole size from wbm on surface 13.6""           - observed large amount cutting return to shakers.           - max gas 13.6% when wbm on surface (sample indicate 30% coal)           - dynamic loss rate 6.4 m3/hr. rih to bottom.",0.0
27/04/2014,P4F,"hold pjsm. bleed off pressure on diverter overshot system. disconnect bop fast lock connections. n/d and pick up 13-5/8"" bop with mandrel still connected. *** rig release from at-25-d to at-25-e on 15-may-14 at 08:30 hrs *** 9.23 days vs 9.65 days afe.  +++offline operations+++ 11:00-11:45 n/d riser & wellhead adaptor from at-25-d 11:45-12:30 prepare wellhead. n/u cement bonnet and test connections, ok. 12:30-13:15 n/u cement head and line. line up to rig pump. 13:15-14:30 circulate bottom up (870 lpm, 2550 psi) max gas 17%, reduce to 0.2%. no losses. mw in/out 1.15 sg. meanwhile hold pjsm. 14:30-15:15 rig pump 25.12 m3 of 1.17 mcs-gs spacer (710 lpm, 1600-2100 psi) 15:15-16:45 line up to cement unit. pressure test line 250/5000 psi. mix&pump 38.1 m3 of 1.68 sg slurry. flush line with 3.2 m3 of sw and 0.48 m3 of 1.03 sg retarded kcl brine (use 6.35"" oh for calculation) 16:45-17:45 drop plug. displace with 0.79 m3 of 1.03 sg retarded kcl brine, 7.54 m3 of 0.77 sg base oil and 0.79 m3 of retarded brine (total 9.13 m3). bump plug 3000 psi, 550 psi over final pumping pressure (2450 psi). pressure test tubing to 4000 psi. cip at 17:30 hrs. 17:45-18:00 perform inflow test 2000/1000 psi for 15 mins. bleed off, fluid flow back 0.16 m3. check float holding, ok. est toc 610 m from volumetric, pure spacer return 16.1 m3 (no losses during cement job).",0.0
27/04/2014,C2,"circulate prior to cement job ( 1100 lpm, 220 psi), no losses. hold pjsm. take scr.",0.0
27/04/2014,C2,"drop top plug. cement unit displace with 0.95 m3 of 1.03 sg sw. line up to rig pump. displace cement with 25.26 m3 of 1.03 sg sw, bump plug to 1200 psi, 1107 strokes (99.5% mp eff). final circulating pressure 650 psi at 300 lpm (actual/calculated differential pressure 550 psi/ 460 psi). cip 06:30 hrs. line up to cement unit, pressure test casing to 3800 psi. bleed off pressure, no back flow (bleed back 0.4 m3). no losses while cementing. note: - volumetric calculation of toc with 13.6"" oh size and no losses is 790 m (plan 700 m), and top of tail 1185 m (plan 1094)",0.0
27/04/2014,C2,"drop bottom plug. mix and pump 27.14 m3 (plan 27.14 m3) of 1.5 sg lead slurry and 11.76 m3 (plan 17.97 m3) of 1.91 m3 of 1.91 sg tail slurry (calculated on  13.6"" oh size & no excess). note: - when starting pump tail slurry observe cement mix fluid pump loss pressure. stop pump and troubleshoot, ok. - after pump tail slurry 4.61 m3 observe unstable cement pressure supply to cement unit, attempt to troubleshoot and continue pump with low rate. unable to maintain slurry weight. stop pump after pump tail slurry 10.2 m3. unable to fix problem, cement not transferring from rig bulk to cement unit. continue pump tail slurry in mixing tub. total tail slurry pumped 11.76 m3.",0.0
27/04/2014,C1,"continue rih 7"" casing from 1000 m to 1313 m. no losses. avg 14 jts/hr. max 18 jts/hr.",0.0
27/04/2014,C1,"hold pjsm. p/u 7"" float shoe jt and check float. rih with 1 intermediate jt. p/u float collar jt, check float. rih 7"" casing 29# tpcq l80 r3 to 344 m, no losses.",0.0
27/04/2014,C1,"continue rih 7"" casing from 344 m to 1000 m. no losses. avg 15 jts/hr, max 18 jts/hr. - from 850 m to 930 m, unable to use knuckle boom crane to p/u casing to catwalk.  00:00-06:00 hrs operations ======================= 00:00-01:45 continue rih 7"" casing from 1000 m to 1313 m. no losses. avg 14 jts/hr. max 18 jts/hr. 01:45-02:00 p/u and m/u 7"" casing hanger c/w with running tool to string. rih and land hanger to 1343.9 m (1030.3 mtvd) with 50 klbs string wt (p/u 167, s/o 122). fs @ 1343.9 m, fc @ 1318.4 m. total run 103 jts of 7"" 29# tpcq l80 r3, 1xfs jt, 1xint jt, 1xfc jt, 1xpup jt. note: - confirm correct amount of 7"" casing left on rig. 02:00-02:30 r/u cement head and lines. line up to rig pump. 02:30-03:45circulate prior to cement job ( 1100 lpm, 220 psi), no losses. hold pjsm. 03:45-04:00 line up to cement unit. pump 0.79 m3 of 1.03 sg sw. pressure test lines 250/5000 psi. pump 2.38 m3 of 1.03 sg sw. 04:00-05:45 drop bottom plug. mix and pump 27.14 m3 (plan 27.14 m3) of 1.5 sg lead slurry and 11.76 m3 (plan 17.97 m3) of 1.91 m3 of 1.91 sg tail slurry (calculated on  13.6"" oh size & no excess). note: - when starting pump tail slurry observe cement mix fluid pump loss pressure. stop pump and troubleshoot, ok. - after pump tail slurry 4.61 m3 observe unstable cement pressure supply to cement unit, attempt to troubleshoot and continue pump with low rate. unable to maintain slurry weight. stop pump after pump tail slurry 10.2 m3. unable to fix problem, cement not transfering from rig bulk to cement unit. continue pump tail slurry in mixing tub. total tail pumped 11.76 m3. 05:45-06:00 drop top plug. cement unit displace with 0.95 m3 of 1.03 sg sw. line up to rig pump. continue displace cement - in progress",0.0
27/04/2014,F1,"drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1350 m to 1901 mmd/ 1425 mtvd with 1.15 sg nabm, no losses. bhct 102 c. bg 0.5%, max gas 4.47%@1843 mmd/ 1384.5 mtvd drilling parameters: wob 5-10 klbs, 1000 lpm, 2060 psi (fg), 1860 psi (ug), 200-220 rpm, tq on/ off 5-7/4-5 kft-lbs rotate 554 m/ 5.76 hrs. avg rop 96.2 m/hr. ug 20%, fg 80% p/u 182 klbs, s/o 113 klbs, rot 135 klbs. - control on btm rop max 100 m/hr for lwd realtime data. - top of 2d 1500 mmd/1141.8 mtvd (plan 1495 mmd/1140 mtvd): 20-100% cly, tr-80% sst, tr coal - top of 2c 1680 mmd/1269.1 mtvd (plan 1678 mmd/1269.6 mtvd): 50-100% cly, tr-50% sst, tr coal - last survey at 1890.6 m: 45.59 incl, 61.66 azi, 2.8 m above, 13.1 m left from plan well path.  00:00-06:00 hrs operations ======================= 00:00-06:00 drill 6-1/8"" hole from 1901 m to 2159 mmd/ 1608 mtvd, 1.15 sg nabm, no losses. bhct 113 c, bg 0.4%, max gas 2.07%@2043.5m. last survey at 2120.5 m: 44.84 incl, 62.21 azi, 1.5 m above and 19.3 m left from plan well path - top of 2b 1920 mmd/1438.4 mtvd (plan 1908 mmd/1432.3 mtvd): 30-100% cly, 10-70% sst, tr coal - top of 2a 2050 mmd/1530.9 mtvd (plan 2041 mmd/1526.3 mtvd): 85-90% cly, 10-15% sst, tr coal",0.0
27/04/2014,F1,"drill 6-1/8"" hole (ags/mwd/gr-res/neu-dens) from 1901 m to 2929 mmd/ 2156.7 mtvd with 1.15 sg nabm, no losses. bhct 147 c. bg 0.4%, max gas 7.64%@2539 mmd/ 1879 mtvd drilling parameters: wob 5-12 klbs, 1000 lpm, 2250 psi (fg), 2050 psi (ug), 150200 rpm tq on/ off 10-11/9-10 kft-lbs rotate 1028 m/ 13.26 hrs. avg rop 77.5 m/hr. ug 22%, fg 78% p/u 245 klbs, s/o 126 klbs, rot 156 klbs. - control on btm rop max 100 m/hr for lwd realtime data. - pump tandem pill at 2158 m, 2880 m, cuttings increase at shakers 10-15% - top 2b 1920 mmd/1438.4 mtvd (plan 1908 mmd/1432.3 mtvd): 30-100% cly, 10-70% sst, tr coal - top 2a 2050 mmd/1530.9 mtvd (plan 2041 mmd/1526.3 mtvd): 85-90% cly, 10-15% sst, tr coal - top fm1 2260 mmd/1680.4 mtvd (plan 2274 mmd/1691.1 mtvd): 20-100% cly, tr-80% sst - last survey at 2899.6 m: 45.45 incl, 57.63 azi, 0.9 m below, 52 m left from plan well path.  00:00-06:00 hrs operations ======================= 00:00-06:00 drill 6-1/8"" hole from 2929 m to 3053 mmd/ 2245 mtvd, 1.15 sg nabm, no losses. bhct 151 c, bg 0.3-0.4%. - top fm0 3010 mmd/ 2214  mtvd (plan 3064 mmd/2249.7 mtvd): 90-100% cly, tr-10% sst last survey at 3015.2 m: 44.08 incl, 56.62 azi, 0.3 m above and 61.7 m left from plan well path",0.0
